id,pairid,speed,datetime,traveltime
686,10499,59.3,9/12/14 5:05,243
687,10360,55.8,9/12/14 5:05,342
688,10364,37.7,9/12/14 5:05,544
689,10363,49,9/12/14 5:05,279
690,10361,55.6,9/12/14 5:05,246
691,10357,66.4,9/12/14 5:20,141
692,16981,6.7,9/12/14 5:20,1621.55
693,10356,55.9,9/12/14 5:20,335
694,10496,66.7,9/12/14 5:20,216
695,10498,70,9/12/14 5:20,72
696,10499,70.2,9/12/14 5:20,205
697,10360,64.5,9/12/14 5:20,296
698,10364,42.7,9/12/14 5:20,481
699,10363,49,9/12/14 5:20,279
700,10361,60,9/12/14 5:20,228
701,10357,66.4,9/12/14 5:35,141
702,16981,2.5,9/12/14 5:35,4379.03
703,10356,57.2,9/12/14 5:35,327
704,10496,61.5,9/12/14 5:35,234
705,10498,66.3,9/12/14 5:35,76
706,10499,65.2,9/12/14 5:35,221
707,10360,57.1,9/12/14 5:35,334
708,10364,49.6,9/12/14 5:35,414
709,10363,48.7,9/12/14 5:35,281
710,10361,55.6,9/12/14 5:35,246
711,10357,64.6,9/12/14 5:50,145
712,16981,10.9,9/12/14 5:50,994.997
713,10356,56.6,9/12/14 5:50,331
714,10496,59.5,9/12/14 5:50,242
715,10498,64.6,9/12/14 5:50,78
716,10499,67.6,9/12/14 5:50,213
717,10360,59.6,9/12/14 5:50,320
718,10364,49.6,9/12/14 5:50,414
719,10363,52.8,9/12/14 5:50,259
720,10361,54.3,9/12/14 5:50,252
721,10357,64.6,9/12/14 6:05,145
722,16981,3.2,9/12/14 6:05,3395.05
723,10356,56.6,9/12/14 6:05,331
724,10496,54.5,9/12/14 6:05,264
725,10498,63,9/12/14 6:05,80
726,10499,68.9,9/12/14 6:05,209
727,10360,59.6,9/12/14 6:05,320
728,10364,52.3,9/12/14 6:05,392
729,10363,52.8,9/12/14 6:05,259
730,10361,55.2,9/12/14 6:05,248
731,10357,65,9/12/14 6:20,144
732,16981,43.9,9/12/14 6:20,246
733,10356,54.7,9/12/14 6:20,342
734,10496,62.1,9/12/14 6:20,232
735,10498,56,9/12/14 6:20,90
736,10499,67.3,9/12/14 6:20,214
737,10360,60.8,9/12/14 6:20,314
738,10364,54.6,9/12/14 6:20,376
739,10363,52.8,9/12/14 6:20,259
740,10361,56.5,9/12/14 6:20,242
741,10357,70.9,9/12/14 6:50,132
742,16981,45.4,9/12/14 6:50,237.849
743,10356,56,9/12/14 6:50,334
744,10496,59.8,9/12/14 6:50,241
745,10498,47.1,9/12/14 6:50,107
746,10499,48,9/12/14 6:50,300
747,10360,46.5,9/12/14 6:50,410
748,10364,53.2,9/12/14 6:50,386
749,10363,53.6,9/12/14 6:50,255
750,10361,57.5,9/12/14 6:50,238
751,10357,65.9,9/12/14 7:05,142
752,16981,47.6,9/12/14 7:05,226.89
753,10356,57.2,9/12/14 7:05,327
754,10496,57.8,9/12/14 7:05,249
755,10498,57.9,9/12/14 7:05,87.0001
756,10499,57.4,9/12/14 7:05,251
757,10360,46.9,9/12/14 7:05,407
758,10364,50.4,9/12/14 7:05,407
759,10363,53.6,9/12/14 7:05,255
760,10361,52,9/12/14 7:05,263
761,10357,65.9,9/12/14 7:20,142
762,16981,48.6,9/12/14 7:20,222
763,10356,52.4,9/12/14 7:20,357
764,10496,58.3,9/12/14 7:20,247
765,10498,54.2,9/12/14 7:20,93.0001
766,10499,52.4,9/12/14 7:20,275
767,10360,37.6,9/12/14 7:20,507
768,10364,48.7,9/12/14 7:20,421
769,10363,46.7,9/12/14 7:20,293
770,10361,47,9/12/14 7:20,291
771,10357,67.3,9/12/14 7:50,139
772,16981,46,9/12/14 7:50,235
773,10356,51.3,9/12/14 7:50,365
774,10496,56.5,9/12/14 7:50,255
775,10498,45.8,9/12/14 7:50,110
776,10499,26.3,9/12/14 7:50,547.999
777,10360,22.1,9/12/14 7:50,864.001
778,10364,50.2,9/12/14 7:50,409
779,10363,40.7,9/12/14 7:50,336
780,10361,48,9/12/14 7:50,285
781,10357,33.1,9/12/14 8:05,283
782,16981,28.1,9/12/14 8:05,383.711
783,10356,50.9,9/12/14 8:05,368
784,10496,53.9,9/12/14 8:05,267
785,10498,23.1,9/12/14 8:05,218
786,10499,23.1,9/12/14 8:05,624.001
787,10360,22.3,9/12/14 8:05,856.001
788,10364,50.9,9/12/14 8:05,403
789,10363,28.9,9/12/14 8:05,473.999
790,10361,52.8,9/12/14 8:05,259
791,10357,15,9/12/14 8:20,625
792,16981,34.4,9/12/14 8:20,314
793,10356,51.4,9/12/14 8:20,364
794,10496,54.8,9/12/14 8:20,263
795,10498,24.2,9/12/14 8:20,208
796,10499,14.9,9/12/14 8:20,967.001
797,10360,13.5,9/12/14 8:20,1418
798,10364,50.9,9/12/14 8:20,403
799,10363,27.7,9/12/14 8:20,494
800,10361,15.6,9/12/14 8:20,874.999
801,10357,9.8,9/12/14 8:35,950.997
802,16981,39,9/12/14 8:35,277.125
803,10356,50.3,9/12/14 8:35,372
804,10496,56,9/12/14 8:35,257
805,10498,10.1,9/12/14 8:35,497.999
806,10499,10.8,9/12/14 8:35,1331
807,10360,11.2,9/12/14 8:35,1702.01
808,10364,50.9,9/12/14 8:35,403
809,10363,28.9,9/12/14 8:35,473.999
810,10361,53.6,9/12/14 8:35,255
811,10357,8.5,9/12/14 8:50,1098
812,16981,31.8,9/12/14 8:50,339.285
813,10356,47.5,9/12/14 8:50,394
814,10496,56,9/12/14 8:50,257
815,10498,9.4,9/12/14 8:50,534.998
816,10499,10.1,9/12/14 8:50,1426
817,10360,38.7,9/12/14 8:50,493
818,10364,48.7,9/12/14 8:50,421
819,10363,39.8,9/12/14 8:50,344
820,10361,46.4,9/12/14 8:50,295
821,10357,5.5,9/12/14 9:05,1711
822,16981,26,9/12/14 9:05,415.725
823,10356,39.2,9/12/14 9:05,478
824,10496,58.1,9/12/14 9:05,248
825,10498,23.9,9/12/14 9:05,211
826,10499,15,9/12/14 9:05,959.003
827,10360,12.2,9/12/14 9:05,1559
828,10364,47.2,9/12/14 9:05,435
829,10363,48.5,9/12/14 9:05,282
830,10361,49.9,9/12/14 9:05,274
831,10357,5.1,9/12/14 9:20,1846.99
832,16981,15,9/12/14 9:20,720.209
833,10356,24.2,9/12/14 9:20,772
834,10496,55.8,9/12/14 9:20,258
835,10498,22.8,9/12/14 9:20,221
836,10499,21,9/12/14 9:20,685
837,10360,17.3,9/12/14 9:20,1101
838,10364,42.3,9/12/14 9:20,485
839,10363,51,9/12/14 9:20,268
840,10361,49.9,9/12/14 9:20,274
841,10357,23.7,9/12/14 9:35,395
842,16981,7.3,9/12/14 9:35,1479.01
843,10356,28.7,9/12/14 9:35,651.999
844,10496,58.5,9/12/14 9:35,246
845,10498,25.5,9/12/14 9:35,198
846,10499,26.9,9/12/14 9:35,535
847,10360,19.4,9/12/14 9:35,981.002
848,10364,42.1,9/12/14 9:35,487
849,10363,52.6,9/12/14 9:35,260
850,10361,52.2,9/12/14 9:35,262
851,10357,50.1,9/12/14 9:50,187
852,16981,46.2,9/12/14 9:50,234
853,10356,47.4,9/12/14 9:50,395
854,10496,57.4,9/12/14 9:50,251
855,10498,42,9/12/14 9:50,120
856,10499,31,9/12/14 9:50,465.001
857,10360,22,9/12/14 9:50,866.001
858,10364,40.6,9/12/14 9:50,505
859,10363,51,9/12/14 9:50,268
860,10361,51.8,9/12/14 9:50,264
861,10357,66.4,9/12/14 10:05,141
862,16981,46.2,9/12/14 10:05,234
863,10356,46.9,9/12/14 10:05,399
864,10496,54.1,9/12/14 10:05,266
865,10498,30.7,9/12/14 10:05,164
866,10499,27.7,9/12/14 10:05,518.999
867,10360,21.1,9/12/14 10:05,906
868,10364,37.9,9/12/14 10:05,542
869,10363,43.4,9/12/14 10:05,315
870,10361,55.2,9/12/14 10:05,248
871,10357,66.4,9/12/14 10:20,141
872,16981,47.2,9/12/14 10:20,228.891
873,10356,53.3,9/12/14 10:20,351
874,10496,57.6,9/12/14 10:20,250
875,10498,53.6,9/12/14 10:20,94
876,10499,43,9/12/14 10:20,335
877,10360,22.7,9/12/14 10:20,839.999
878,10364,42.8,9/12/14 10:20,480
879,10363,45.4,9/12/14 10:20,301
880,10361,48.2,9/12/14 10:20,284
881,10357,67.3,9/12/14 10:35,139
882,16981,47.5,9/12/14 10:35,227.446
883,10356,52.4,9/12/14 10:35,357
884,10496,56.7,9/12/14 10:35,254
885,10498,61.5,9/12/14 10:35,82
886,10499,67.6,9/12/14 10:35,213
887,10360,34.3,9/12/14 10:35,556.001
888,10364,42.8,9/12/14 10:35,480
889,10363,45.4,9/12/14 10:35,301
890,10361,51.4,9/12/14 10:35,266
891,10357,63.2,9/12/14 10:50,148
892,16981,49.2,9/12/14 10:50,219.408
893,10356,52.7,9/12/14 10:50,355
894,10496,55.4,9/12/14 10:50,260
895,10498,61.5,9/12/14 10:50,82
896,10499,63.2,9/12/14 10:50,228
897,10360,54.7,9/12/14 10:50,349
898,10364,45.7,9/12/14 10:50,449
899,10363,43.8,9/12/14 10:50,312
900,10361,48.5,9/12/14 10:50,282
901,10357,66.9,9/12/14 11:05,140
902,16981,50.6,9/12/14 11:05,213.358
903,10356,52.7,9/12/14 11:05,355
904,10496,57.6,9/12/14 11:05,250
905,10498,66.3,9/12/14 11:05,76
906,10499,64.3,9/12/14 11:05,224
907,10360,57,9/12/14 11:05,335
908,10364,44.9,9/12/14 11:05,457
909,10363,47.5,9/12/14 11:05,288
910,10361,50.7,9/12/14 11:05,270
911,10357,68.8,9/12/14 11:35,136
912,16981,48.4,9/12/14 11:35,223.365
913,10356,52.4,9/12/14 11:35,357
914,10496,56.7,9/12/14 11:35,254
915,10498,57.9,9/12/14 11:35,87.0001
916,10499,64.6,9/12/14 11:35,223
917,10360,50.3,9/12/14 11:35,379
918,10364,43.6,9/12/14 11:35,471
919,10363,47.5,9/12/14 11:35,288
920,10361,55.2,9/12/14 11:35,248
921,10357,69.3,9/12/14 11:50,135
922,16981,11,9/12/14 11:50,983.19
923,10356,51.3,9/12/14 11:50,365
924,10496,56.7,9/12/14 11:50,254
925,10498,63,9/12/14 11:50,80
926,10499,64.6,9/12/14 11:50,223
927,10360,62.1,9/12/14 11:50,307
928,10364,8.5,9/12/14 11:50,2415
929,10363,37.6,9/12/14 11:50,364
930,10361,49.4,9/12/14 11:50,277
931,10357,71.5,9/12/14 12:05,131
932,16981,11,9/12/14 12:05,983.19
933,10356,50.3,9/12/14 12:05,372
934,10496,53.1,9/12/14 12:05,271
935,10498,60,9/12/14 12:05,84
936,10499,62.3,9/12/14 12:05,231
937,10360,63.4,9/12/14 12:05,301
938,10364,45.7,9/12/14 12:05,449
939,10363,37.4,9/12/14 12:05,366
940,10361,49,9/12/14 12:05,279
941,10357,69.9,9/12/14 12:20,134
942,16981,6.9,9/12/14 12:20,1559.99
943,10356,49.9,9/12/14 12:20,375
944,10496,57.1,9/12/14 12:20,252
945,10498,63,9/12/14 12:20,80
946,10499,63.2,9/12/14 12:20,228
947,10360,61.4,9/12/14 12:20,311
948,10364,44.1,9/12/14 12:20,465
949,10363,38.2,9/12/14 12:20,358
950,10361,53.9,9/12/14 12:20,254
951,10357,64.1,9/12/14 12:35,146
952,16981,28,9/12/14 12:35,386.138
953,10356,51.6,9/12/14 12:35,363
954,10496,53.7,9/12/14 12:35,268
955,10498,63,9/12/14 12:35,80
956,10499,65.5,9/12/14 12:35,220
957,10360,58,9/12/14 12:35,329
958,10364,37.8,9/12/14 12:35,542.999
959,10363,44.1,9/12/14 12:35,310
960,10361,54.7,9/12/14 12:35,250
961,10357,65,9/12/14 12:50,144
962,16981,41.6,9/12/14 12:50,259.564
963,10356,47.6,9/12/14 12:50,393
964,10496,57.1,9/12/14 12:50,252
965,10498,64.6,9/12/14 12:50,78
966,10499,64.3,9/12/14 12:50,224
967,10360,58.3,9/12/14 12:50,327
968,10364,53.6,9/12/14 12:50,383
969,10363,38.6,9/12/14 12:50,354
970,10361,52.6,9/12/14 12:50,260
971,10357,72,9/12/14 13:05,130
972,16981,49.4,9/12/14 13:05,218.836
973,10356,53.9,9/12/14 13:05,347
974,10496,55.4,9/12/14 13:05,260
975,10498,60,9/12/14 13:05,84
976,10499,63.7,9/12/14 13:05,226
977,10360,55,9/12/14 13:05,347
978,10364,49.2,9/12/14 13:05,417
979,10363,34.2,9/12/14 13:05,400
980,10361,54.7,9/12/14 13:05,250
981,10357,67.8,9/12/14 13:20,138
982,16981,51.8,9/12/14 13:20,208.499
983,10356,53.6,9/12/14 13:20,349
984,10496,59.5,9/12/14 13:20,242
985,10498,64.6,9/12/14 13:20,78
986,10499,67.9,9/12/14 13:20,212
987,10360,52.3,9/12/14 13:20,365
988,10364,47.6,9/12/14 13:20,431
989,10363,39.8,9/12/14 13:20,344
990,10361,53.4,9/12/14 13:20,256
991,10357,68.3,9/12/14 13:50,137
992,16981,49,9/12/14 13:50,220.444
993,10356,49,9/12/14 13:50,382
994,10496,54.1,9/12/14 13:50,266
995,10498,63,9/12/14 13:50,80
996,10499,68.2,9/12/14 13:50,211
997,10360,59.8,9/12/14 13:50,319
998,10364,49.7,9/12/14 13:50,413
999,10363,38.6,9/12/14 13:50,354
1000,10361,47.5,9/12/14 13:50,288
1001,10357,69.3,9/12/14 14:05,135
1002,16981,48.8,9/12/14 14:05,221.472
1003,10356,49.9,9/12/14 14:05,375
1004,10496,55,9/12/14 14:05,262
1005,10498,60,9/12/14 14:05,84
1006,10499,65.8,9/12/14 14:05,219
1007,10360,55,9/12/14 14:05,347
1008,10364,49.7,9/12/14 14:05,413
1009,10363,38.6,9/12/14 14:05,354
1010,10361,54.1,9/12/14 14:05,253
1011,10357,65.5,9/12/14 14:20,143
1012,16981,27.2,9/12/14 14:20,397.198
1013,10356,47.2,9/12/14 14:20,397
1014,10496,54.5,9/12/14 14:20,264
1015,10498,64.6,9/12/14 14:20,78
1016,10499,63.4,9/12/14 14:20,227
1017,10360,58.2,9/12/14 14:20,328
1018,10364,44.4,9/12/14 14:20,462
1019,10363,30.3,9/12/14 14:20,451
1020,10361,53,9/12/14 14:20,258
1021,10357,65.9,9/12/14 14:35,142
1022,16981,50.7,9/12/14 14:35,212.995
1023,10356,49.1,9/12/14 14:35,381
1024,10496,56.9,9/12/14 14:35,253
1025,10498,60,9/12/14 14:35,84
1026,10499,62.6,9/12/14 14:35,230
1027,10360,56.1,9/12/14 14:35,340
1028,10364,43.2,9/12/14 14:35,475
1029,10363,29.4,9/12/14 14:35,464.999
1030,10361,49.9,9/12/14 14:35,274
1031,10357,64.1,9/12/14 15:05,146
1032,16981,47.7,9/12/14 15:05,226.499
1033,10356,50.9,9/12/14 15:05,368
1034,10496,54.1,9/12/14 15:05,266
1035,10498,57.3,9/12/14 15:05,88
1036,10499,62.1,9/12/14 15:05,232
1037,10360,53.6,9/12/14 15:05,356
1038,10364,42.8,9/12/14 15:05,479.001
1039,10363,27.5,9/12/14 15:05,498
1040,10361,35,9/12/14 15:05,391
1041,10357,60,9/12/14 15:20,156
1042,16981,50,9/12/14 15:20,215.981
1043,10356,51.1,9/12/14 15:20,366
1044,10496,52.9,9/12/14 15:20,272
1045,10498,38.8,9/12/14 15:20,130
1046,10499,51.8,9/12/14 15:20,278
1047,10360,46.5,9/12/14 15:20,410
1048,10364,42.8,9/12/14 15:20,479.001
1049,10363,18.1,9/12/14 15:20,756.002
1050,10361,34.2,9/12/14 15:20,400
1051,10357,21.8,9/12/14 15:50,430.001
1052,16981,47.7,9/12/14 15:50,226.49
1053,10356,47.5,9/12/14 15:50,394
1054,10496,55.2,9/12/14 15:50,261
1055,10498,30.4,9/12/14 15:50,166
1056,10499,44.2,9/12/14 15:50,326
1057,10360,42.5,9/12/14 15:50,449
1058,10364,16.9,9/12/14 15:50,1213
1059,10363,17.7,9/12/14 15:50,772
1060,10361,19.6,9/12/14 15:50,697.998
1061,10357,19.4,9/12/14 16:05,482
1062,16981,47.3,9/12/14 16:05,228.499
1063,10356,47.5,9/12/14 16:05,394
1064,10496,51.6,9/12/14 16:05,279
1065,10498,53.6,9/12/14 16:05,94
1066,10499,59,9/12/14 16:05,244
1067,10360,49.6,9/12/14 16:05,385
1068,10364,16,9/12/14 16:05,1285
1069,10363,18.2,9/12/14 16:05,750
1070,10361,17.8,9/12/14 16:05,769.002
1071,10357,19,9/12/14 16:20,493
1072,16981,46.4,9/12/14 16:20,233
1073,10356,43.7,9/12/14 16:20,428
1074,10496,55.2,9/12/14 16:20,261
1075,10498,28.5,9/12/14 16:20,177
1076,10499,44.4,9/12/14 16:20,324
1077,10360,44.3,9/12/14 16:20,431
1078,10364,18.4,9/12/14 16:20,1116
1079,10363,18.7,9/12/14 16:20,733.001
1080,10361,17.9,9/12/14 16:20,764.998
1081,10357,18,9/12/14 16:35,519
1082,16981,41.8,9/12/14 16:35,258.499
1083,10356,39.3,9/12/14 16:35,476
1084,10496,44.9,9/12/14 16:35,321
1085,10498,33.8,9/12/14 16:35,149
1086,10499,48.6,9/12/14 16:35,296
1087,10360,41.2,9/12/14 16:35,463
1088,10364,18.9,9/12/14 16:35,1086
1089,10363,20.2,9/12/14 16:35,676
1090,10361,17.6,9/12/14 16:35,778.999
1091,10357,19.5,9/12/14 16:50,479
1092,16981,33.6,9/12/14 16:50,321
1093,10356,40.2,9/12/14 16:50,466
1094,10496,40.8,9/12/14 16:50,353
1095,10498,48.9,9/12/14 16:50,103
1096,10499,60,9/12/14 16:50,240
1097,10360,43.5,9/12/14 16:50,439
1098,10364,18.8,9/12/14 16:50,1092
1099,10363,21.1,9/12/14 16:50,647.001
1100,10361,15.6,9/12/14 16:50,877.002
1101,10357,16.7,9/12/14 17:05,561
1102,16981,33.6,9/12/14 17:05,321
1103,10356,40.2,9/12/14 17:05,466
1104,10496,42.5,9/12/14 17:05,339
1105,10498,32.5,9/12/14 17:05,155
1106,10499,47.4,9/12/14 17:05,304
1107,10360,34.6,9/12/14 17:05,551.001
1108,10364,18.8,9/12/14 17:05,1092
1109,10363,21.1,9/12/14 17:05,648.999
1110,10361,14,9/12/14 17:05,974.998
1111,10357,21.7,9/12/14 17:20,431.001
1112,16981,52.8,9/12/14 17:20,204.605
1113,10356,50.3,9/12/14 17:20,372
1114,10496,58.8,9/12/14 17:20,245
1115,10498,54.2,9/12/14 17:20,93.0001
1116,10499,62.6,9/12/14 17:20,230
1117,10360,39,9/12/14 17:20,489
1118,10364,19.1,9/12/14 17:20,1077
1119,10363,21.9,9/12/14 17:20,625
1120,10361,15.1,9/12/14 17:20,905.001
1121,10357,31.7,9/12/14 17:35,295
1122,16981,49.7,9/12/14 17:35,217.361
1123,10356,53.2,9/12/14 17:35,352
1124,10496,57.8,9/12/14 17:35,249
1125,10498,56.6,9/12/14 17:35,89
1126,10499,61.5,9/12/14 17:35,234
1127,10360,39.6,9/12/14 17:35,482
1128,10364,19.1,9/12/14 17:35,1077
1129,10363,30.8,9/12/14 17:35,444
1130,10361,16.5,9/12/14 17:35,831
1131,10357,23.2,9/12/14 18:05,403
1132,16981,40.2,9/12/14 18:05,268.699
1133,10356,43.6,9/12/14 18:05,429
1134,10496,45.7,9/12/14 18:05,315
1135,10498,25.6,9/12/14 18:05,197
1136,10499,42.6,9/12/14 18:05,338
1137,10360,29.4,9/12/14 18:05,650.001
1138,10364,15.7,9/12/14 18:05,1307
1139,10363,24.4,9/12/14 18:05,561.001
1140,10361,20.9,9/12/14 18:05,655
1141,10357,20.8,9/12/14 18:20,451
1142,16981,19.2,9/12/14 18:20,561.355
1143,10356,43.8,9/12/14 18:20,427
1144,10496,42.5,9/12/14 18:20,339
1145,10498,27,9/12/14 18:20,187
1146,10499,42.9,9/12/14 18:20,336
1147,10360,38,9/12/14 18:20,502
1148,10364,15.7,9/12/14 18:20,1307
1149,10363,21.3,9/12/14 18:20,642.999
1150,10361,19.1,9/12/14 18:20,717
1151,10357,24.4,9/12/14 18:35,384
1152,16981,35.8,9/12/14 18:35,301.997
1153,10356,41.7,9/12/14 18:35,448.999
1154,10496,42.5,9/12/14 18:35,339
1155,10498,34.3,9/12/14 18:35,147
1156,10499,42.6,9/12/14 18:35,338
1157,10360,38.9,9/12/14 18:35,490
1158,10364,21.4,9/12/14 18:35,959
1159,10363,20.9,9/12/14 18:35,655
1160,10361,18.5,9/12/14 18:35,741.002
1161,10357,39.3,9/12/14 18:50,238
1162,16981,38.3,9/12/14 18:50,281.986
1163,10356,45.1,9/12/14 18:50,415
1164,10496,50.9,9/12/14 18:50,283
1165,10498,42.7,9/12/14 18:50,118
1166,10499,52.9,9/12/14 18:50,272
1167,10360,40.8,9/12/14 18:50,468
1168,10364,22.1,9/12/14 18:50,927.001
1169,10363,20.9,9/12/14 18:50,655
1170,10361,33.6,9/12/14 18:50,407
1171,10357,36.3,9/12/14 19:05,258
1172,16981,50.3,9/12/14 19:05,214.884
1173,10356,52.4,9/12/14 19:05,357
1174,10496,59.3,9/12/14 19:05,243
1175,10498,31.9,9/12/14 19:05,158
1176,10499,47.1,9/12/14 19:05,306
1177,10360,40.3,9/12/14 19:05,474
1178,10364,32.4,9/12/14 19:05,632.999
1179,10363,36.9,9/12/14 19:05,371
1180,10361,37.3,9/12/14 19:05,367
1181,10357,65,9/12/14 19:20,144
1182,16981,50.3,9/12/14 19:20,214.884
1183,10356,54.3,9/12/14 19:20,345
1184,10496,57.4,9/12/14 19:20,251
1185,10498,31.5,9/12/14 19:20,160
1186,10499,47.4,9/12/14 19:20,304
1187,10360,40.8,9/12/14 19:20,468
1188,10364,35.8,9/12/14 19:20,573
1189,10363,38.5,9/12/14 19:20,355
1190,10361,45.1,9/12/14 19:20,303
1191,10357,69.9,9/12/14 19:50,134
1192,16981,49.8,9/12/14 19:50,216.959
1193,10356,54.3,9/12/14 19:50,345
1194,10496,57.4,9/12/14 19:50,251
1195,10498,58.6,9/12/14 19:50,85.9999
1196,10499,60.5,9/12/14 19:50,238
1197,10360,53.9,9/12/14 19:50,354
1198,10364,44.5,9/12/14 19:50,461
1199,10363,33.1,9/12/14 19:50,413
1200,10361,49,9/12/14 19:50,279
1201,10357,65.9,9/12/14 20:05,142
1202,16981,48.7,9/12/14 20:05,221.982
1203,10356,54.9,9/12/14 20:05,341
1204,10496,56.5,9/12/14 20:05,255
1205,10498,64.6,9/12/14 20:05,78
1206,10499,60.5,9/12/14 20:05,238
1207,10360,48.7,9/12/14 20:05,392
1208,10364,44.5,9/12/14 20:05,461
1209,10363,33.6,9/12/14 20:05,407
1210,10361,49.7,9/12/14 20:05,275
1211,10357,63.2,9/12/14 20:20,148
1212,16981,48.7,9/12/14 20:20,221.982
1213,10356,53.3,9/12/14 20:20,351
1214,10496,57.8,9/12/14 20:20,249
1215,10498,63,9/12/14 20:20,80
1216,10499,63.7,9/12/14 20:20,226
1217,10360,60.8,9/12/14 20:20,314
1218,10364,47.6,9/12/14 20:20,431
1219,10363,33.6,9/12/14 20:20,407
1220,10361,52,9/12/14 20:20,263
1221,10357,66.9,9/12/14 20:35,140
1222,16981,48.7,9/12/14 20:35,221.959
1223,10356,53.9,9/12/14 20:35,347
1224,10496,55.6,9/12/14 20:35,259
1225,10498,63,9/12/14 20:35,80
1226,10499,66.7,9/12/14 20:35,216
1227,10360,49.2,9/12/14 20:35,388
1228,10364,47.6,9/12/14 20:35,431
1229,10363,40.6,9/12/14 20:35,337
1230,10361,52.8,9/12/14 20:35,259
1231,10357,66.9,9/12/14 20:50,140
1232,16981,48.7,9/12/14 20:50,221.959
1233,10356,52.1,9/12/14 20:50,359
1234,10496,56.5,9/12/14 20:50,255
1235,10498,63,9/12/14 20:50,80
1236,10499,64.3,9/12/14 20:50,224
1237,10360,57.8,9/12/14 20:50,330
1238,10364,48.7,9/12/14 20:50,421
1239,10363,48.7,9/12/14 20:50,281
1240,10361,47.3,9/12/14 20:50,289
1241,10357,64.1,9/12/14 21:05,146
1242,16981,48,9/12/14 21:05,225
1243,10356,54.9,9/12/14 21:05,341
1244,10496,54.8,9/12/14 21:05,263
1245,10498,64.6,9/12/14 21:05,78
1246,10499,64.3,9/12/14 21:05,224
1247,10360,61.9,9/12/14 21:05,308
1248,10364,52.6,9/12/14 21:05,390
1249,10363,50.1,9/12/14 21:05,273
1250,10361,57.2,9/12/14 21:05,239
1251,10357,61.6,9/12/14 21:20,152
1252,16981,47,9/12/14 21:20,230
1253,10356,56.9,9/12/14 21:20,329
1254,10496,60.8,9/12/14 21:20,237
1255,10498,68.1,9/12/14 21:20,74
1256,10499,62.1,9/12/14 21:20,232
1257,10360,53.3,9/12/14 21:20,358
1258,10364,51.3,9/12/14 21:20,400
1259,10363,51.2,9/12/14 21:20,267
1260,10361,54.9,9/12/14 21:20,249
1261,10357,68.8,9/12/14 21:35,136
1262,16981,46.8,9/12/14 21:35,230.996
1263,10356,51.6,9/12/14 21:35,363
1264,10496,60.5,9/12/14 21:35,238
1265,10498,61.5,9/12/14 21:35,82
1266,10499,62.1,9/12/14 21:35,232
1267,10360,57.6,9/12/14 21:35,331
1268,10364,24.3,9/12/14 21:35,844
1269,10363,50.9,9/12/14 21:35,269
1270,10361,53,9/12/14 21:35,258
1271,10357,65,9/12/14 21:50,144
1272,16981,26.5,9/12/14 21:50,407.758
1273,10356,51.6,9/12/14 21:50,363
1274,10496,54.5,9/12/14 21:50,264
1275,10498,64.6,9/12/14 21:50,78
1276,10499,63.2,9/12/14 21:50,228
1277,10360,53.7,9/12/14 21:50,355
1278,10364,24.3,9/12/14 21:50,844
1279,10363,50.9,9/12/14 21:50,269
1280,10361,54.3,9/12/14 21:50,252
1281,10357,63.2,9/12/14 22:05,148
1282,16981,25.5,9/12/14 22:05,422.982
1283,10356,51.9,9/12/14 22:05,361
1284,10496,60,9/12/14 22:05,240
1285,10498,68.1,9/12/14 22:05,74
1286,10499,68.6,9/12/14 22:05,210
1287,10360,55,9/12/14 22:05,347
1288,10364,49.7,9/12/14 22:05,413
1289,10363,50.9,9/12/14 22:05,269
1290,10361,53.4,9/12/14 22:05,256
1291,10357,63.7,9/12/14 22:20,147
1292,16981,4.7,9/12/14 22:20,2279.44
1293,10356,52.3,9/12/14 22:20,358
1294,10496,57.6,9/12/14 22:20,250
1295,10498,58.6,9/12/14 22:20,85.9999
1296,10499,62.9,9/12/14 22:20,229
1297,10360,50.3,9/12/14 22:20,379
1298,10364,49.7,9/12/14 22:20,413
1299,10363,47.5,9/12/14 22:20,288
1300,10361,51.8,9/12/14 22:20,264
1301,10357,69.3,9/12/14 22:35,135
1302,16981,39.2,9/12/14 22:35,275.846
1303,10356,54.1,9/12/14 22:35,346
1304,10496,59.8,9/12/14 22:35,241
1305,10498,61.5,9/12/14 22:35,82
1306,10499,61.3,9/12/14 22:35,235
1307,10360,53.3,9/12/14 22:35,358
1308,10364,49.7,9/12/14 22:35,413
1309,10363,47.5,9/12/14 22:35,288
1310,10361,53.4,9/12/14 22:35,256
1311,10357,63.2,9/12/14 22:50,148
1312,16981,48.1,9/12/14 22:50,224.49
1313,10356,51.1,9/12/14 22:50,366
1314,10496,58.3,9/12/14 22:50,247
1315,10498,64.6,9/12/14 22:50,78
1316,10499,65.2,9/12/14 22:50,221
1317,10360,51.8,9/12/14 22:50,368
1318,10364,51.3,9/12/14 22:50,400
1319,10363,49.7,9/12/14 22:50,275
1320,10361,54.5,9/12/14 22:50,251
1321,10357,63.2,9/12/14 23:05,148
1322,16981,31.8,9/12/14 23:05,339.745
1323,10356,54.7,9/12/14 23:05,342
1324,10496,61,9/12/14 23:05,236
1325,10498,62.2,9/12/14 23:05,81
1326,10499,63.4,9/12/14 23:05,227
1327,10360,57.6,9/12/14 23:05,331
1328,10364,52.2,9/12/14 23:05,393
1329,10363,49.7,9/12/14 23:05,275
1330,10361,48.2,9/12/14 23:05,284
